subject_id,binary_id,trinary_id,target_choice,trinary_group,catch,decoy_choice,rt,amountA,probA,amountB,probB,EVA,EVB,avg_amounts,avg_probs,amountC,probC,EVC
03cbde16-3b69-4c03-bac2-7359d2f67f94,12.0,12.0,0,0,0.0,0.0,2348.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
03cbde16-3b69-4c03-bac2-7359d2f67f94,12.0,12.0,0,0,0.0,0.0,801.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
51eb357b-2d5f-4529-adb7-70ead931726e,12.0,12.0,1,0,0.0,0.0,3522.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
51eb357b-2d5f-4529-adb7-70ead931726e,12.0,12.0,0,0,0.0,0.0,4286.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
51eb357b-2d5f-4529-adb7-70ead931726e,12.0,12.0,0,0,0.0,0.0,5476.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
53c4bcc9-a8d9-4849-94e3-b2a14024f5a7,12.0,12.0,1,0,0.0,0.0,2355.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
53c4bcc9-a8d9-4849-94e3-b2a14024f5a7,12.0,12.0,1,0,0.0,0.0,4348.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
53c4bcc9-a8d9-4849-94e3-b2a14024f5a7,12.0,12.0,1,0,0.0,0.0,1195.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
8a13dda4-6463-4320-baa2-a54090512a31,12.0,12.0,0,0,0.0,0.0,4754.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
8a13dda4-6463-4320-baa2-a54090512a31,12.0,12.0,0,0,0.0,0.0,4440.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
8a13dda4-6463-4320-baa2-a54090512a31,12.0,12.0,1,0,0.0,0.0,2647.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
b03b0020-1dbb-46ce-9481-db3da5878eca,12.0,12.0,0,0,0.0,0.0,3303.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
b03b0020-1dbb-46ce-9481-db3da5878eca,12.0,12.0,1,0,0.0,0.0,2504.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
b03b0020-1dbb-46ce-9481-db3da5878eca,12.0,12.0,0,0,0.0,0.0,2459.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
eae06661-078d-4d13-b3a9-c58946dbae87,12.0,12.0,0,0,0.0,0.0,1443.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
eae06661-078d-4d13-b3a9-c58946dbae87,12.0,12.0,0,0,0.0,0.0,1782.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
eae06661-078d-4d13-b3a9-c58946dbae87,12.0,12.0,0,0,0.0,0.0,1609.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
0e23e416-a1ce-4372-aa1d-a68695ae5df5,12.0,12.0,1,0,0.0,0.0,3103.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
0e23e416-a1ce-4372-aa1d-a68695ae5df5,12.0,12.0,1,0,0.0,0.0,3745.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
0e23e416-a1ce-4372-aa1d-a68695ae5df5,12.0,12.0,1,0,0.0,0.0,2043.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
70786636-f4bf-474e-9144-0533ce8a48dd,12.0,12.0,0,0,0.0,0.0,3063.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
70786636-f4bf-474e-9144-0533ce8a48dd,12.0,12.0,0,0,0.0,0.0,3728.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
70786636-f4bf-474e-9144-0533ce8a48dd,12.0,12.0,1,0,0.0,0.0,4383.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd,12.0,12.0,1,0,0.0,0.0,3822.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd,12.0,12.0,0,0,0.0,0.0,6378.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd,12.0,12.0,1,0,0.0,0.0,2636.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
c42bb243-6020-44ac-9451-f937e428ec02,12.0,12.0,0,0,0.0,0.0,985.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
c42bb243-6020-44ac-9451-f937e428ec02,12.0,12.0,0,0,0.0,0.0,2668.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
c42bb243-6020-44ac-9451-f937e428ec02,12.0,12.0,0,0,0.0,0.0,2187.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
283a4d7f-410c-4f66-9939-cf61ea2d4b95,12.0,12.0,1,0,0.0,0.0,1732.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
283a4d7f-410c-4f66-9939-cf61ea2d4b95,12.0,12.0,0,0,0.0,0.0,1031.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
283a4d7f-410c-4f66-9939-cf61ea2d4b95,12.0,12.0,0,0,0.0,0.0,529.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
9c08acd5-0655-4b76-899a-4b1b87c87648,12.0,12.0,1,0,0.0,0.0,2512.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
9c08acd5-0655-4b76-899a-4b1b87c87648,12.0,12.0,0,0,0.0,0.0,2866.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
9c08acd5-0655-4b76-899a-4b1b87c87648,12.0,12.0,1,0,0.0,0.0,3760.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
2ceaea9e-daa3-4a04-924f-85cb92a5ef04,12.0,12.0,0,0,0.0,0.0,1565.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
2ceaea9e-daa3-4a04-924f-85cb92a5ef04,12.0,12.0,0,0,0.0,0.0,2823.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
2ceaea9e-daa3-4a04-924f-85cb92a5ef04,12.0,12.0,1,0,0.0,0.0,2618.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
7f24b687-4d3e-4756-bf2d-223cca5dcdb8,12.0,12.0,0,0,0.0,0.0,4844.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
7f24b687-4d3e-4756-bf2d-223cca5dcdb8,12.0,12.0,1,0,0.0,0.0,3835.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
7f24b687-4d3e-4756-bf2d-223cca5dcdb8,12.0,12.0,1,0,0.0,0.0,4180.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
68dec006-5b04-4a9f-ac27-0939355af33c,12.0,12.0,0,0,0.0,0.0,1632.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
68dec006-5b04-4a9f-ac27-0939355af33c,12.0,12.0,0,0,0.0,0.0,3513.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
68dec006-5b04-4a9f-ac27-0939355af33c,12.0,12.0,1,0,0.0,0.0,5360.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
b4b0c5b4-7aaf-4644-9b23-5d17397ca03c,12.0,12.0,1,0,0.0,0.0,2359.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
b4b0c5b4-7aaf-4644-9b23-5d17397ca03c,12.0,12.0,1,0,0.0,0.0,2114.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
b4b0c5b4-7aaf-4644-9b23-5d17397ca03c,12.0,12.0,1,0,0.0,0.0,4312.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
342fb488-01a4-4ac9-9f56-15c74996aacf,12.0,12.0,0,0,0.0,0.0,2066.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
342fb488-01a4-4ac9-9f56-15c74996aacf,12.0,12.0,1,0,0.0,0.0,4837.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
342fb488-01a4-4ac9-9f56-15c74996aacf,12.0,12.0,1,0,0.0,0.0,2727.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
d4838bb8-cd69-4a4f-a16a-088457a5191f,12.0,12.0,0,0,0.0,0.0,4438.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
d4838bb8-cd69-4a4f-a16a-088457a5191f,12.0,12.0,0,0,0.0,0.0,4124.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
d4838bb8-cd69-4a4f-a16a-088457a5191f,12.0,12.0,0,0,0.0,0.0,3663.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
e8ebda42-a20e-49f1-aeff-b6c6a1e2d933,12.0,12.0,0,0,0.0,0.0,2003.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
e8ebda42-a20e-49f1-aeff-b6c6a1e2d933,12.0,12.0,0,0,0.0,0.0,2778.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
e8ebda42-a20e-49f1-aeff-b6c6a1e2d933,12.0,12.0,0,0,0.0,0.0,2481.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
dc901693-8b5c-4361-b621-ae6a49ce235d,12.0,12.0,0,0,0.0,0.0,2171.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
dc901693-8b5c-4361-b621-ae6a49ce235d,12.0,12.0,0,0,0.0,0.0,1751.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
dc901693-8b5c-4361-b621-ae6a49ce235d,12.0,12.0,1,0,0.0,0.0,2043.0,0.09333333333333334,0.25,0.0,0.75,0.03349282296650718,0.03827751196172249,0.04666666666666667,0.5,,,
6c06767d-0888-4cae-a531-fd9c338ac0a5,11.0,11.0,0,0,0.0,0.0,15608.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
6c06767d-0888-4cae-a531-fd9c338ac0a5,11.0,11.0,0,0,0.0,0.0,14432.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
6c06767d-0888-4cae-a531-fd9c338ac0a5,11.0,11.0,0,0,0.0,0.0,3996.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,11.0,11.0,1,0,0.0,0.0,3195.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,11.0,11.0,0,0,0.0,0.0,4305.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,11.0,11.0,0,0,0.0,0.0,6773.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,11.0,11.0,0,0,0.0,0.0,6988.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,11.0,11.0,0,0,0.0,0.0,1694.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,11.0,11.0,0,0,0.0,0.0,2929.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
514f5d99-a157-42d0-b9e5-0407d2049090,11.0,11.0,0,0,0.0,0.0,3587.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
514f5d99-a157-42d0-b9e5-0407d2049090,11.0,11.0,1,0,0.0,0.0,1080.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
514f5d99-a157-42d0-b9e5-0407d2049090,11.0,11.0,1,0,0.0,0.0,6506.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
137f554f-99e4-4c27-b34c-a0d66681d6d0,11.0,11.0,0,0,0.0,0.0,16518.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
137f554f-99e4-4c27-b34c-a0d66681d6d0,11.0,11.0,0,0,0.0,0.0,6643.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
137f554f-99e4-4c27-b34c-a0d66681d6d0,11.0,11.0,0,0,0.0,0.0,3565.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
dfee4379-a815-456b-8011-1e095ba0fcdf,11.0,11.0,0,0,0.0,0.0,4675.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
dfee4379-a815-456b-8011-1e095ba0fcdf,11.0,11.0,0,0,0.0,0.0,3515.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
dfee4379-a815-456b-8011-1e095ba0fcdf,11.0,11.0,0,0,0.0,0.0,15017.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
e98db0fa-cbd1-4415-ab8b-41b6226373b8,11.0,11.0,0,0,0.0,0.0,5091.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
e98db0fa-cbd1-4415-ab8b-41b6226373b8,11.0,11.0,1,0,0.0,0.0,5572.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
e98db0fa-cbd1-4415-ab8b-41b6226373b8,11.0,11.0,0,0,0.0,0.0,3164.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,11.0,11.0,0,0,0.0,0.0,3983.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,11.0,11.0,0,0,0.0,0.0,4400.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,11.0,11.0,0,0,0.0,0.0,3370.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
d331077c-1fef-4125-8c76-713d77d3c50e,11.0,11.0,0,0,0.0,0.0,1911.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
d331077c-1fef-4125-8c76-713d77d3c50e,11.0,11.0,0,0,0.0,0.0,2428.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
d331077c-1fef-4125-8c76-713d77d3c50e,11.0,11.0,0,0,0.0,0.0,3260.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
e59cfa13-2515-44e3-a0bd-39b5674668d1,11.0,11.0,0,0,0.0,0.0,1480.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
e59cfa13-2515-44e3-a0bd-39b5674668d1,11.0,11.0,0,0,0.0,0.0,1891.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
e59cfa13-2515-44e3-a0bd-39b5674668d1,11.0,11.0,0,0,0.0,0.0,1730.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
828dcae6-9f2a-4cba-b249-0a95d2887eea,11.0,11.0,1,0,0.0,0.0,3294.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
828dcae6-9f2a-4cba-b249-0a95d2887eea,11.0,11.0,1,0,0.0,0.0,6383.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
828dcae6-9f2a-4cba-b249-0a95d2887eea,11.0,11.0,0,0,0.0,0.0,2533.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
c0eec679-0e2d-40b6-946a-bc307eeeb08a,11.0,11.0,0,0,0.0,0.0,2307.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
c0eec679-0e2d-40b6-946a-bc307eeeb08a,11.0,11.0,0,0,0.0,0.0,6451.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
c0eec679-0e2d-40b6-946a-bc307eeeb08a,11.0,11.0,0,0,0.0,0.0,4434.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,11.0,11.0,0,0,0.0,0.0,5200.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,11.0,11.0,0,0,0.0,0.0,2427.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,11.0,11.0,0,0,0.0,0.0,6233.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
db807547-e7a4-44fa-87cb-6be1690610f0,11.0,11.0,0,0,0.0,0.0,1634.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
db807547-e7a4-44fa-87cb-6be1690610f0,11.0,11.0,0,0,0.0,0.0,1952.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
db807547-e7a4-44fa-87cb-6be1690610f0,11.0,11.0,0,0,0.0,0.0,2562.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
d1e00293-27c1-4c36-bc26-c1a719a35f3d,11.0,11.0,1,0,0.0,0.0,1313.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
d1e00293-27c1-4c36-bc26-c1a719a35f3d,11.0,11.0,1,0,0.0,0.0,1930.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
d1e00293-27c1-4c36-bc26-c1a719a35f3d,11.0,11.0,1,0,0.0,0.0,1832.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
1c3c4861-95c6-42a5-9380-25db22cb1773,11.0,11.0,0,0,0.0,0.0,9947.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
1c3c4861-95c6-42a5-9380-25db22cb1773,11.0,11.0,0,0,0.0,0.0,2887.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
1c3c4861-95c6-42a5-9380-25db22cb1773,11.0,11.0,0,0,0.0,0.0,3643.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,11.0,11.0,1,0,0.0,0.0,4552.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,11.0,11.0,1,0,0.0,0.0,4272.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,11.0,11.0,1,0,0.0,0.0,10674.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
0515c162-d4c4-4d6d-88d6-80d2de1765c9,11.0,11.0,0,0,0.0,0.0,694.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
0515c162-d4c4-4d6d-88d6-80d2de1765c9,11.0,11.0,0,0,0.0,0.0,843.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
0515c162-d4c4-4d6d-88d6-80d2de1765c9,11.0,11.0,0,0,0.0,0.0,694.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,11.0,11.0,0,0,0.0,0.0,2036.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,11.0,11.0,0,0,0.0,0.0,3162.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,11.0,11.0,1,0,0.0,0.0,2030.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
9f4864a0-f288-4233-97bb-7895ea53da8d,11.0,11.0,0,0,0.0,0.0,1022.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
9f4864a0-f288-4233-97bb-7895ea53da8d,11.0,11.0,0,0,0.0,0.0,2457.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
9f4864a0-f288-4233-97bb-7895ea53da8d,11.0,11.0,0,0,0.0,0.0,1618.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
664ded3d-fe75-41d7-8a08-2596a5bf2484,11.0,11.0,0,0,0.0,0.0,2411.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
664ded3d-fe75-41d7-8a08-2596a5bf2484,11.0,11.0,0,0,0.0,0.0,2423.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
664ded3d-fe75-41d7-8a08-2596a5bf2484,11.0,11.0,0,0,0.0,0.0,1321.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
306418c8-50f7-49c0-ac38-5eb3399b6a86,11.0,11.0,0,0,0.0,0.0,9072.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
306418c8-50f7-49c0-ac38-5eb3399b6a86,11.0,11.0,0,0,0.0,0.0,3846.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
306418c8-50f7-49c0-ac38-5eb3399b6a86,11.0,11.0,0,0,0.0,0.0,3297.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
d74af97c-a382-4c34-9edb-a5864ebe3b0e,11.0,11.0,0,0,0.0,0.0,1491.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
d74af97c-a382-4c34-9edb-a5864ebe3b0e,11.0,11.0,0,0,0.0,0.0,1841.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
d74af97c-a382-4c34-9edb-a5864ebe3b0e,11.0,11.0,0,0,0.0,0.0,1974.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
86117b72-b50c-4fb3-ba28-64a3ade786ac,11.0,11.0,0,0,0.0,0.0,6383.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
86117b72-b50c-4fb3-ba28-64a3ade786ac,11.0,11.0,0,0,0.0,0.0,4364.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
86117b72-b50c-4fb3-ba28-64a3ade786ac,11.0,11.0,0,0,0.0,0.0,3783.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
1a080826-2398-4f43-ab82-e5d0240eedcb,11.0,11.0,0,0,0.0,0.0,1746.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
1a080826-2398-4f43-ab82-e5d0240eedcb,11.0,11.0,0,0,0.0,0.0,1512.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
1a080826-2398-4f43-ab82-e5d0240eedcb,11.0,11.0,0,0,0.0,0.0,3293.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
197816d4-72ff-406a-aa8d-71f44d0031f7,11.0,11.0,1,0,0.0,0.0,3871.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
197816d4-72ff-406a-aa8d-71f44d0031f7,11.0,11.0,0,0,0.0,0.0,3770.0,0.76,0.45,0.52,0.75,0.5062200956937799,0.5980861244019139,0.64,0.6,,,
